# pos	SRR10903401-20200102	SRR10903402-20200102
2135	98	404
2136	98	406
2137	100	402
2138	99	400
2139	99	398
2140	99	399
2141	99	398
2142	97	397
2143	97	401
2144	97	402
2145	96	404
2146	96	404
2147	98	404
2148	99	410
2149	100	415
2150	99	413
2151	99	415
2152	101	425
2153	101	430
2154	103	436
2155	102	442
2156	103	438
2157	104	440
2158	105	439
2159	104	435
2160	104	430
2161	104	431
2162	106	427
2163	106	426
2164	106	428
2165	105	422
2166	105	424
2167	104	421
2168	105	421
2169	106	419
2170	107	414
2171	107	416
2172	109	418
2173	107	416
2174	108	416
2175	107	415
2176	107	417
2177	107	415
2178	106	417
2179	107	419
2180	107	420
2181	107	418
2182	107	420
2183	106	421
2184	106	421
2185	106	422
2186	107	421
2187	109	426
2188	109	425
2189	111	427
2190	111	428
2191	112	430
2192	112	429
2193	113	425
2194	113	424
2195	116	423
2196	119	424
2197	121	424
2198	120	424
2199	120	423
2200	120	427
2201	120	430
2202	120	433
2203	119	432
2204	118	438
2205	117	435
2206	116	431
2207	115	435
2208	117	435
2209	120	435
2210	119	438
2211	120	438
2212	120	441
2213	121	441
2214	121	442
2215	122	446
2216	122	449
2217	121	447
2218	123	449
2219	123	451
2220	121	455
2221	121	457
2222	122	458
2223	122	459
2224	122	458
2225	122	457
2226	120	450
2227	120	453
2228	120	454
2229	126	457
2230	129	460
2231	129	457
2232	129	457
2233	128	463
2234	128	467
2235	133	473
2236	133	478
2237	136	479
2238	136	473
2239	136	468
2240	134	472
2241	134	473
2242	134	479
2243	136	484
2244	135	486
2245	135	486
2246	135	487
2247	134	495
2248	132	502
2249	133	505
2250	134	504
2251	133	502
2252	132	495
2253	131	499
2254	128	498
2255	127	494
2256	126	495
2257	126	500
2258	127	499
2259	125	497
2260	123	495
2261	120	494
2262	120	486
2263	120	488
2264	119	488
2265	119	492
2266	120	500
2267	120	497
2268	119	494
2269	118	487
2270	117	481
2271	117	480
2272	118	479
2273	117	478
2274	117	470
2275	115	471
2276	114	468
2277	115	472
2278	115	468
2279	112	464
2280	112	463
2281	112	461
2282	112	459
2283	112	455
2284	112	447
2285	112	443
2286	113	443
2287	113	443
2288	114	445
2289	114	446
2290	114	451
2291	114	449
2292	114	449
2293	116	452
2294	116	449
2295	116	443
2296	113	438
2297	115	440
2298	112	438
2299	115	437
2300	115	440
2301	116	446
2302	117	443
2303	119	437
2304	119	433
2305	116	428
2306	116	427
2307	116	432
2308	116	430
2309	118	427
2310	119	425
2311	116	425
2312	114	422
2313	115	423
2314	114	420
2315	113	418
2316	112	420
2317	112	421
2318	113	422
2319	113	423
2320	113	424
2321	113	427
2322	113	425
2323	114	424
2324	114	423
2325	114	421
2326	115	423
2327	116	427
2328	117	429
2329	118	428
2330	118	429
2331	119	429
2332	119	429
2333	117	430
2334	114	430
2335	116	430
2336	116	428
2337	113	426
2338	112	427
2339	115	430
2340	115	428
2341	115	431
2342	115	430
2343	115	428
2344	113	425
2345	116	423
2346	114	422
2347	114	421
2348	114	422
2349	114	424
2350	115	428
2351	118	425
2352	117	424
2353	116	424
2354	117	424
2355	117	418
2356	120	419
2357	122	414
2358	120	410
2359	119	407
2360	118	409
2361	116	407
2362	115	402
2363	115	406
2364	115	396
2365	117	395
2366	119	390
2367	118	382
2368	118	384
2369	116	384
2370	117	382
2371	117	384
2372	119	394
2373	119	394
2374	118	397
2375	117	392
2376	116	389
2377	113	393
2378	115	387
2379	113	385
2380	115	391
2381	115	396
2382	115	392
2383	115	392
2384	114	390
2385	111	378
2386	107	374
2387	107	371
2388	106	367
2389	107	368
2390	110	367
2391	112	374
2392	112	377
2393	112	370
2394	111	370
2395	111	367
2396	112	371
2397	113	369
2398	114	366
2399	113	365
2400	112	367
2401	110	372
2402	115	381
2403	116	383
2404	117	387
2405	117	379
2406	116	380
2407	118	380
2408	117	379
2409	117	378
2410	118	377
2411	121	378
2412	121	379
2413	121	383
2414	122	380
2415	122	381
2416	122	375
2417	120	371
2418	119	376
2419	119	371
2420	119	369
2421	121	369
2422	124	373
2423	126	374
2424	127	376
2425	127	379
2426	127	376
2427	127	377
2428	129	377
2429	130	378
2430	129	382
2431	127	384
2432	127	390
2433	126	396
2434	126	396
2435	126	397
2436	125	394
2437	125	396
2438	121	393
2439	121	392
2440	121	395
2441	121	391
2442	119	389
2443	118	387
2444	117	388
2445	116	386
2446	116	391
2447	116	391
2448	117	387
2449	117	387
2450	117	386
2451	117	387
2452	115	384
2453	115	389
2454	115	395
2455	115	394
2456	116	400
2457	117	406
2458	118	404
2459	121	405
2460	120	407
2461	122	407
2462	124	407
2463	123	416
2464	124	412
2465	125	416
2466	125	422
2467	126	426
2468	127	428
2469	126	432
2470	126	434
2471	125	434
2472	125	431
2473	126	430
2474	125	427
2475	124	426
2476	123	428
2477	121	430
2478	119	429
2479	118	428
2480	118	428
2481	120	428
2482	123	429
2483	123	432
2484	123	433
2485	122	432
2486	123	435
2487	126	442
2488	131	456
2489	130	458
2490	127	454
2491	127	455
2492	129	456
2493	128	456
2494	131	461
2495	132	467
2496	129	470
2497	129	473
2498	129	474
2499	128	481
2500	130	478
2501	125	471
2502	125	471
2503	128	475
2504	129	475
2505	132	485
2506	132	487
2507	130	486
2508	130	487
2509	130	483
2510	128	477
2511	127	472
2512	128	471
2513	126	472
2514	126	469
2515	126	471
2516	124	472
2517	121	473
2518	122	474
2519	121	471
2520	120	472
2521	119	469
2522	118	464
2523	115	461
2524	114	460
2525	114	464
2526	113	462
2527	113	463
2528	112	458
2529	111	456
2530	110	453
2531	108	446
2532	107	448
2533	107	453
2534	109	453
2535	109	455
2536	110	461
2537	112	464
2538	112	465
2539	111	467
2540	110	466
2541	109	466
2542	107	463
2543	106	452
2544	106	457
2545	106	457
2546	107	458
2547	106	452
2548	105	448
2549	104	435
2550	106	434
2551	108	435
2552	109	438
2553	108	434
2554	110	434
2555	108	426
2556	108	423
2557	107	423
2558	106	420
2559	105	419
2560	103	419
2561	103	420
2562	100	416
2563	100	415
2564	100	409
2565	97	404
2566	97	401
2567	97	393
2568	97	391
2569	97	392
2570	95	391
2571	93	388
2572	93	387
2573	92	384
2574	92	388
2575	93	389
2576	92	385
2577	90	388
2578	90	387
2579	89	382
2580	90	379
2581	92	374
2582	91	366
2583	91	367
2584	91	368
2585	91	367
2586	91	367
2587	91	366
2588	90	363
2589	89	362
2590	89	360
2591	89	358
2592	89	359
2593	89	362
2594	89	364
2595	87	362
2596	85	363
2597	85	360
2598	85	363
2599	84	360
2600	84	358
2601	82	358
2602	80	358
2603	79	358
2604	81	354
2605	81	356
2606	81	357
2607	82	353
2608	83	347
2609	83	351
2610	83	353
2611	83	355
2612	82	360
2613	82	364
2614	84	358
2615	84	359
2616	81	355
2617	81	355
2618	81	355
2619	80	360
2620	81	365
2621	81	362
2622	82	364
2623	82	364
2624	83	362
2625	83	364
2626	83	364
2627	83	360
2628	83	359
2629	84	360
2630	84	362
2631	83	365
2632	82	367
2633	81	361
2634	82	362
2635	80	359
2636	80	354
2637	79	352
2638	80	350
2639	79	343
2640	81	339
2641	79	333
2642	77	334
2643	75	335
2644	74	327
2645	73	319
2646	72	315
2647	71	313
2648	71	309
2649	71	306
2650	69	294
2651	65	293
2652	65	290
2653	65	290
2654	65	290
2655	64	290
2656	62	281
2657	61	277
2658	61	277
2659	63	281
2660	64	281
2661	65	286
2662	66	289
2663	66	292
2664	67	294
2665	67	296
2666	67	293
2667	67	292
2668	67	291
2669	66	291
2670	67	290
2671	71	291
2672	72	291
2673	73	289
2674	73	289
2675	71	284
2676	70	282
2677	70	282
2678	70	281
2679	71	285
2680	71	286
2681	71	289
2682	72	289
2683	72	286
2684	72	286
2685	73	283
2686	73	285
2687	69	283
2688	67	282
2689	66	284
2690	66	282
2691	66	279
2692	66	276
2693	68	275
2694	68	274
2695	66	269
2696	65	268
2697	65	268
2698	65	270
2699	64	270
2700	64	271
2701	65	275
2702	65	276
2703	66	272
2704	65	274
2705	63	272
2706	63	273
2707	63	276
2708	65	279
2709	68	282
2710	68	284
2711	68	285
2712	68	283
2713	68	283
2714	68	283
2715	68	285
2716	68	285
2717	72	286
2718	72	287
2719	72	291
2720	72	290
2721	72	289
2722	74	288
2723	72	287
2724	72	286
2725	70	284
2726	68	282
2727	67	278
2728	67	275
2729	66	272
2730	66	274
2731	66	275
2732	67	274
2733	67	271
2734	67	274
2735	67	275
2736	67	275
2737	67	277
2738	68	280
2739	69	282
2740	69	283
2741	71	285
2742	71	284
2743	73	285
2744	73	282
2745	73	280
2746	73	282
2747	74	284
2748	74	283
2749	75	283
2750	78	276
2751	79	276
2752	80	280
2753	80	285
2754	80	290
2755	80	289
2756	80	285
2757	80	281
2758	79	279
2759	78	282
2760	78	273
2761	77	277
2762	77	282
2763	77	286
2764	79	285
2765	78	285
2766	75	281
2767	75	280
2768	75	280
2769	74	279
2770	74	280
2771	73	275
2772	73	273
2773	73	273
2774	70	274
2775	69	274
2776	69	277
2777	71	277
2778	74	282
2779	75	286
2780	75	285
2781	76	288
2782	75	287
2783	74	283
2784	73	283
2785	72	277
2786	73	280
2787	75	281
2788	76	280
2789	76	283
2790	76	280
2791	76	283
2792	77	283
2793	77	286
2794	79	292
2795	79	295
2796	81	294
2797	85	294
2798	84	294
2799	84	298
2800	84	300
2801	84	304
2802	88	307
2803	87	308
2804	88	307
2805	90	306
2806	90	304
2807	91	308
2808	91	313
2809	90	315
2810	90	314
2811	90	316
2812	90	313
2813	89	315
2814	87	314
2815	87	314
2816	88	312
2817	88	312
2818	88	313
2819	89	313
2820	93	317
2821	92	319
2822	95	319
2823	96	325
2824	97	327
2825	99	327
2826	99	329
2827	100	332
2828	100	333
2829	100	334
2830	100	341
2831	99	341
2832	99	342
2833	100	344
2834	101	352
2835	100	346
2836	100	350
2837	104	348
2838	104	349
2839	104	350
2840	105	354
2841	104	357
2842	105	359
2843	106	364
2844	106	363
2845	107	363
2846	106	371
2847	104	369
2848	105	372
2849	106	370
2850	107	371
2851	107	378
2852	107	378
2853	108	374
2854	108	372
2855	109	372
2856	111	378
2857	111	380
2858	112	380
2859	113	380
2860	110	378
2861	110	381
2862	110	378
2863	109	376
2864	110	379
2865	110	375
2866	110	375
2867	109	385
2868	109	388
2869	110	389
2870	110	384
2871	110	387
2872	111	389
2873	109	390
2874	111	392
2875	111	395
2876	111	399
2877	112	402
2878	113	402
2879	114	402
2880	114	403
2881	114	405
2882	113	406
2883	113	407
2884	115	408
2885	115	404
2886	115	402
2887	116	406
2888	119	407
2889	116	407
2890	116	403
2891	116	398
2892	115	396
2893	115	396
2894	114	398
2895	111	395
2896	110	399
2897	108	404
2898	108	405
2899	109	408
2900	110	414
2901	109	415
2902	109	418
2903	109	417
2904	108	417
2905	108	417
2906	109	421
2907	109	418
2908	113	425
2909	117	424
2910	117	427
2911	118	433
2912	120	441
2913	122	444
2914	121	452
2915	121	452
2916	119	452
2917	119	452
2918	120	451
2919	120	450
2920	120	449
2921	120	451
2922	125	451
2923	125	452
2924	127	456
2925	127	456
2926	127	460
2927	128	461
2928	126	456
2929	127	464
2930	126	458
2931	125	460
2932	125	460
2933	125	459
2934	126	462
2935	126	460
2936	127	460
2937	126	459
2938	124	464
2939	123	463
2940	124	462
2941	124	457
2942	125	459
2943	125	459
2944	127	459
2945	125	455
2946	122	453
2947	122	452
2948	121	453
2949	126	454
2950	130	464
2951	133	469
2952	132	475
2953	130	478
2954	130	480
2955	129	479
2956	129	479
2957	131	486
2958	132	486
2959	133	487
2960	133	487
2961	133	488
2962	132	488
2963	130	486
2964	131	483
2965	132	482
2966	132	483
2967	130	482
2968	132	483
2969	131	489
2970	130	491
2971	127	490
2972	125	491
2973	123	480
2974	125	478
2975	125	476
2976	125	480
2977	125	481
2978	124	479
2979	125	480
2980	125	485
2981	125	482
2982	126	480
2983	127	480
2984	130	480
2985	130	475
2986	131	482
2987	133	489
2988	129	492
2989	130	492
2990	130	490
2991	133	491
2992	135	491
2993	134	488
2994	134	488
2995	134	492
2996	132	490
2997	131	491
2998	129	495
2999	129	495
3000	128	496
3001	128	499
3002	128	491
3003	131	497
3004	130	500
3005	131	501
3006	131	510
3007	131	512
3008	131	510
3009	130	507
3010	130	507
3011	131	507
3012	132	506
3013	132	511
3014	132	514
3015	132	514
3016	135	516
3017	136	516
3018	137	512
3019	138	517
3020	139	515
3021	140	515
3022	141	516
3023	140	520
3024	140	521
3025	141	524
3026	144	525
3027	145	532
3028	145	542
3029	148	550
3030	146	552
3031	149	568
3032	153	585
3033	154	587
3034	159	600
3035	164	612
3036	168	622
3037	175	627
3038	177	634
3039	181	636
3040	185	652
3041	185	661
3042	185	658
3043	184	672
3044	184	674
3045	184	672
3046	183	671
3047	184	672
3048	185	671
3049	189	672
3050	190	666
3051	191	677
3052	187	679
3053	194	679
3054	194	683
3055	195	685
3056	199	690
3057	200	683
3058	199	682
3059	198	682
3060	194	677
3061	194	676
3062	198	676
3063	196	671
3064	195	671
3065	197	672
3066	195	674
3067	194	674
3068	195	677
3069	198	675
3070	203	685
3071	206	692
3072	214	702
3073	215	706
3074	213	707
3075	210	703
3076	210	703
3077	208	694
3078	207	693
3079	207	693
3080	210	691
3081	210	689
3082	210	687
3083	214	692
3084	214	692
3085	217	700
3086	216	705
3087	215	708
3088	214	707
3089	213	704
3090	214	703
3091	214	703
3092	213	699
3093	213	707
3094	214	707
3095	215	713
3096	216	713
3097	219	716
3098	218	720
3099	219	718
3100	228	730
3101	229	730
3102	227	728
3103	228	725
3104	229	724
3105	229	725
3106	229	725
3107	230	728
3108	230	723
3109	231	721
3110	230	724
3111	229	725
3112	229	724
3113	229	726
3114	229	731
3115	228	735
3116	227	739
3117	231	746
3118	231	746
3119	229	739
3120	229	730
3121	229	727
3122	227	731
3123	227	744
3124	228	741
3125	227	744
3126	230	748
3127	231	747
3128	231	745
3129	229	742
3130	229	737
3131	228	731
3132	226	728
3133	226	727
3134	226	728
3135	226	725
3136	227	722
3137	226	717
3138	224	713
3139	226	720
3140	224	721
3141	225	721
3142	226	724
3143	228	727
3144	228	729
3145	228	734
3146	230	734
3147	228	727
3148	229	731
3149	233	737
3150	234	741
3151	236	746
3152	238	752
3153	241	751
3154	241	746
3155	242	750
3156	241	755
3157	241	752
3158	241	744
3159	241	746
3160	242	747
3161	240	737
3162	240	740
3163	241	745
3164	240	747
3165	240	746
3166	240	754
3167	240	752
3168	240	755
3169	240	763
3170	240	764
3171	241	774
3172	244	789
3173	241	788
3174	240	780
3175	240	774
3176	238	769
3177	236	759
3178	236	757
3179	235	754
3180	231	742
3181	231	751
3182	227	740
3183	220	718
3184	219	722
3185	216	715
3186	214	711
3187	206	696
3188	200	686
3189	199	671
3190	198	666
3191	193	657
3192	195	649
3193	195	648
3194	194	638
3195	192	634
3196	191	632
3197	188	628
3198	188	626
3199	187	625
3200	181	628
3201	179	629
3202	178	626
3203	179	629
3204	172	626
3205	172	627
3206	170	622
3207	170	624
3208	170	625
3209	172	626
3210	171	627
3211	173	625
3212	171	623
3213	171	623
3214	171	623
3215	172	628
3216	173	638
3217	175	640
3218	175	639
3219	175	640
3220	171	647
3221	171	644
3222	165	638
3223	163	635
3224	163	629
3225	163	628
3226	164	632
3227	166	633
3228	167	634
3229	170	636
3230	170	638
3231	167	641
3232	168	646
3233	161	639
3234	163	638
3235	163	634
3236	159	631
3237	158	627
3238	157	621
3239	161	621
3240	160	618
3241	160	616
3242	159	616
3243	162	612
3244	162	605
3245	160	605
3246	161	604
3247	161	605
3248	160	599
3249	161	598
3250	160	595
3251	156	590
3252	155	589
3253	156	590
3254	157	590
3255	157	587
3256	157	583
3257	155	579
3258	154	575
3259	155	575
3260	154	572
3261	152	572
3262	154	568
3263	152	569
3264	150	565
3265	149	564
3266	148	551
3267	148	548
3268	148	549
3269	145	548
3270	145	555
3271	148	559
3272	149	558
3273	148	552
3274	147	549
3275	145	547
3276	143	547
3277	139	542
3278	139	539
3279	139	542
3280	138	545
3281	138	544
3282	138	544
3283	139	545
3284	137	542
3285	136	541
3286	138	539
3287	138	537
3288	139	537
3289	137	532
3290	135	527
3291	133	522
3292	131	523
3293	128	520
3294	128	518
3295	128	508
3296	127	504
3297	128	500
3298	126	493
3299	126	494
3300	123	487
3301	123	487
3302	121	476
3303	121	469
3304	118	462
3305	115	453
3306	116	453
3307	116	442
3308	117	440
3309	119	431
3310	117	421
3311	115	417
3312	114	408
3313	115	408
3314	116	403
3315	114	401
3316	113	391
3317	112	390
3318	112	389
3319	112	390
3320	111	387
3321	112	387
3322	112	391
3323	111	383
3324	112	384
3325	111	386
3326	110	385
3327	110	384
3328	109	383
3329	110	382
3330	110	378
3331	111	382
3332	111	382
3333	112	382
3334	110	386
3335	112	378
3336	111	373
3337	110	374
3338	113	375
3339	114	375
3340	113	367
3341	113	363
3342	112	364
3343	112	365
3344	110	366
3345	111	367
3346	111	368
3347	113	373
3348	114	374
3349	114	377
3350	114	373
3351	113	371
3352	113	369
3353	114	371
3354	119	375
3355	119	374
3356	120	373
3357	121	380
3358	120	384
3359	122	391
3360	123	395
3361	124	393
3362	121	383
3363	122	382
3364	121	380
3365	123	379
3366	122	379
3367	123	377
3368	118	381
3369	120	380
3370	120	381
3371	123	384
3372	122	382
3373	122	375
3374	122	375
3375	119	378
3376	119	381
3377	118	383
3378	117	382
3379	118	384
3380	117	383
3381	121	384
3382	121	383
3383	121	376
3384	124	379
3385	123	387
3386	127	388
3387	127	388
3388	126	390
3389	124	389
3390	126	393
3391	126	399
3392	127	405
3393	125	402
3394	125	402
3395	123	403
3396	123	398
3397	122	397
3398	122	397
3399	122	400
3400	123	409
3401	125	415
3402	126	418
3403	126	414
3404	125	411
3405	124	408
3406	123	409
3407	125	414
3408	124	409
3409	124	408
3410	123	408
3411	121	402
3412	121	401
3413	121	405
3414	121	411
3415	121	411
3416	121	410
3417	121	411
3418	122	416
3419	121	412
3420	121	409
3421	120	404
3422	118	400
3423	118	396
3424	117	400
3425	117	398
3426	119	399
3427	119	396
3428	119	396
3429	119	397
3430	119	395
3431	120	403
3432	120	409
3433	120	414
3434	119	416
3435	121	417
3436	125	420
3437	129	423
3438	129	426
3439	129	430
3440	129	428
3441	129	429
3442	130	430
3443	131	436
3444	132	439
3445	132	440
3446	133	447
3447	133	453
3448	132	456
3449	132	458
3450	131	461
3451	131	463
3452	133	468
3453	136	474
3454	136	479
3455	138	485
3456	138	493
3457	136	498
3458	135	496
3459	136	498
3460	137	503
3461	137	500
3462	137	501
3463	138	500
3464	135	499
3465	134	495
3466	135	495
3467	139	501
3468	140	501
3469	140	502
3470	141	503
3471	141	504
3472	142	507
3473	143	507
3474	141	514
3475	141	521
3476	141	522
3477	140	525
3478	142	526
3479	143	531
3480	142	527
3481	141	525
3482	140	532
3483	143	533
3484	142	535
3485	141	548
3486	140	545
3487	136	545
3488	135	549
3489	135	553
3490	133	554
3491	136	556
3492	136	558
3493	136	557
3494	139	552
3495	138	549
3496	138	551
3497	136	546
3498	136	539
3499	137	540
3500	136	536
3501	134	535
3502	133	540
3503	131	535
3504	129	532
3505	126	524
3506	125	523
3507	127	525
3508	127	524
3509	126	521
3510	127	516
3511	127	515
3512	128	517
3513	128	521
3514	125	518
3515	127	520
3516	125	516
3517	124	517
3518	125	515
3519	125	511
3520	124	509
3521	126	510
3522	127	510
3523	127	509
3524	127	508
3525	127	507
3526	129	507
3527	127	503
3528	130	506
3529	130	506
3530	130	507
3531	128	504
3532	125	508
3533	125	513
3534	126	518
3535	124	518
3536	123	506
3537	121	505
3538	122	509
3539	125	510
3540	125	508
3541	124	513
3542	122	507
3543	122	506
3544	124	510
3545	124	514
3546	124	518
3547	125	522
3548	125	523
3549	125	520
3550	125	510
3551	123	510
3552	125	509
3553	123	507
3554	127	509
3555	128	508
3556	128	507
3557	127	505
3558	126	503
3559	127	505
3560	131	504
3561	134	507
3562	135	513
3563	135	511
3564	135	507
3565	136	509
3566	136	508
3567	135	507
3568	137	505
3569	137	507
3570	138	513
3571	138	514
3572	141	517
3573	141	519
3574	142	526
3575	142	521
3576	141	520
3577	139	515
3578	141	519
3579	142	516
3580	141	516
3581	143	517
3582	146	516
3583	146	513
3584	147	514
3585	149	522
3586	144	522
3587	142	519
3588	141	516
3589	141	510
3590	140	504
3591	140	498
3592	142	498
3593	141	498
3594	141	499
3595	142	504
3596	141	509
3597	139	504
3598	140	504
3599	144	504
3600	143	503
3601	146	502
3602	147	500
3603	143	472
3604	145	471
3605	146	476
3606	145	478
3607	146	481
3608	146	485
3609	146	490
3610	146	496
3611	146	494
3612	147	493
3613	147	495
3614	147	499
3615	150	507
3616	149	508
3617	148	506
3618	148	506
3619	147	510
3620	150	504
3621	149	507
3622	148	504
3623	149	503
3624	150	509
3625	149	505
3626	152	509
3627	153	512
3628	153	517
3629	149	516
3630	151	515
3631	152	525
3632	152	523
3633	154	526
3634	153	516
3635	153	508
3636	152	503
3637	153	503
3638	154	506
3639	159	509
3640	159	513
3641	157	509
3642	155	507
3643	155	505
3644	155	504
3645	153	504
3646	155	503
3647	155	503
3648	157	508
3649	160	518
3650	162	519
3651	163	520
3652	163	517
3653	164	519
3654	170	527
3655	173	528
3656	173	529
3657	175	533
3658	174	537
3659	174	538
3660	173	535
3661	172	540
3662	171	539
3663	169	539
3664	169	538
3665	168	545
3666	168	545
3667	169	549
3668	172	550
3669	172	554
3670	172	557
3671	167	556
3672	165	553
3673	164	551
3674	164	552
3675	163	550
3676	162	548
3677	161	548
3678	162	556
3679	161	553
3680	163	553
3681	165	555
3682	166	557
3683	166	556
3684	164	551
3685	162	547
3686	162	542
3687	162	544
3688	162	546
3689	164	547
3690	162	550
3691	162	549
3692	163	548
3693	166	556
3694	169	558
3695	168	556
3696	169	560
3697	166	555
3698	167	557
3699	170	557
3700	172	563
3701	172	579
3702	172	578
3703	172	577
3704	173	576
3705	169	581
3706	170	586
3707	171	592
3708	171	593
3709	170	591
3710	170	593
3711	168	597
3712	169	603
3713	170	605
3714	170	608
3715	172	610
